source	line	marker	disposition
kanban/cards/AUTO-d249e573.md	26	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-d249e573.md	27	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-d249e573.md	28	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f13080a0.md	3	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f13080a0.md	11	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f13080a0.md	14	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f13080a0.md	19	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f13080a0.md	26	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f13080a0.md	27	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f13080a0.md	28	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f60c2d54.md	3	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f60c2d54.md	11	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f60c2d54.md	14	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f60c2d54.md	19	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f60c2d54.md	26	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f60c2d54.md	27	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f60c2d54.md	28	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f688fc03.md	3	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f688fc03.md	11	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f688fc03.md	14	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f688fc03.md	19	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f688fc03.md	26	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f688fc03.md	27	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f688fc03.md	28	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-f688fc03.md	31	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-MATH-VALID.md	34	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-MATH-VALID.md	35	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-MATH-VALID.md	36	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-MATH-VALID.md	37	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-MATH-VALID.md	38	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-MATH-VALID.md	39	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-OBSERVABILITY.md	31	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-OBSERVABILITY.md	32	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-OBSERVABILITY.md	33	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-OBSERVABILITY.md	34	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-PHASE1-SCHWAB.md	27	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-PHASE1-SCHWAB.md	28	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-PHASE1-SCHWAB.md	29	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-PHASE1-SCHWAB.md	30	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-PHASE1-SCHWAB.md	31	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-PHASE2-ANOMALY.md	32	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-PHASE2-ANOMALY.md	33	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-PHASE2-ANOMALY.md	34	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-PHASE2-ANOMALY.md	35	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-PHASE2-ANOMALY.md	36	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-PHASE3-DASH.md	29	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-PHASE3-DASH.md	30	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-PHASE3-DASH.md	31	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-PHASE3-DASH.md	32	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-RESEARCH-LOOP.md	35	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-RESEARCH-LOOP.md	36	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-RESEARCH-LOOP.md	37	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-RESEARCH-LOOP.md	38	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-RISK-GATE.md	33	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-RISK-GATE.md	34	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-RISK-GATE.md	35	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-RISK-GATE.md	36	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-RISK-GATE.md	37	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-RISK-GATE.md	38	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-SECURITY.md	33	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-SECURITY.md	34	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-SECURITY.md	35	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-SECURITY.md	36	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-TEST-INFRA.md	27	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-TEST-INFRA.md	28	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-TEST-INFRA.md	29	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/O-TEST-INFRA.md	30	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
